ID;FACTURA_CODIGO;FACTURA_FECHA;FACTURA_TIPO;SUBSCRIBER_ID;CUENTA_CODIGO;FACTURA_MONTO;FACTURA_FECHA_VENCIMIENTO;CONSULTOR_CODIGO
5898;11950597;20/04/2021;FACTURA_VENTA_INICIAL;;212371095;200000000;20-APR-21;mayra.duque
5902;22000091;21/04/2021;FACTURA_VENTA_INICIAL;;212398179;3689000000;21-APR-21;daniela.polo
5903;11700033;3/04/2021;FACTURA_VENTA_INICIAL;;112084467;30000000;05-APR-21;edwin.restrepo
5905;12064541;26/04/2021;FACTURA_VENTA_INICIAL;1133014509;212520520;50000000;26-APR-21;monica.garcia
5906;12025540;23/04/2021;FACTURA_VENTA_INICIAL;1132433483;112483312;50000000;23-APR-21;anderson.faria
5908;21771131;6/04/2021;FACTURA_VENTA_INICIAL;;112126761;350000000;06-APR-21;duvan.polo
5914;22067931;26/04/2021;FACTURA_VENTA_INICIAL;;112527851;1999000000;26-APR-21;jeison.mantilla
5915;21908758;17/04/2021;FACTURA_VENTA_INICIAL;;212212645;7099000000;19-APR-21;oscar.leon
5925;21831345;10/04/2021;FACTURA_VENTA_INICIAL;;212164396;3499000000;12-APR-21;tatiana.moreno
5927;22016346;22/04/2021;FACTURA_VENTA_INICIAL;;212238731;7099000000;22-APR-21;walberto.martinez
5930;22018582;22/04/2021;FACTURA_VENTA_INICIAL;;112378124;7099000000;22-APR-21;anderson.faria
5933;11852502;13/04/2021;FACTURA_VENTA_INICIAL;1128778593;212236332;50000000;13-APR-21;diego.trespalacios
5934;11840684;12/04/2021;FACTURA_VENTA_INICIAL;1128575336;212223356;50000000;12-APR-21;steven.cardona
5935;21883688;15/04/2021;FACTURA_VENTA_INICIAL;1129550652;112284429;358797700;15-APR-21;VIVIAGROU
5936;11870883;14/04/2021;FACTURA_VENTA_INICIAL;1129251123;112265889;50000000;14-APR-21;christian.salcedo
5937;11840256;12/04/2021;FACTURA_VENTA_INICIAL;1128520809;112219970;100000000;12-APR-21;ayda.neita
5938;11874303;14/04/2021;FACTURA_VENTA_INICIAL;1129296639;212268692;50000000;14-APR-21;
5939;21837544;12/04/2021;FACTURA_VENTA_INICIAL;1128550720;212221829;615126100;12-APR-21;VIVIAGROU
5941;11837789;12/04/2021;FACTURA_VENTA_INICIAL;1128581484;212223640;50000000;12-APR-21;andres.ardila
5942;11830896;11/04/2021;FACTURA_VENTA_INICIAL;1128352573;212209568;50000000;12-APR-21;jessenia.morales
5943;21851927;13/04/2021;FACTURA_VENTA_INICIAL;1128829377;212239403;4499000000;13-APR-21;jonathan.serna
5944;21851682;13/04/2021;FACTURA_VENTA_INICIAL;;212221487;4799000000;13-APR-21;edisson.barreiro
5945;22113143;26/04/2021;FACTURA_VENTA_INICIAL;;112164422;7099000000;26-APR-21;efrain.gamboa
5946;11861836;13/04/2021;FACTURA_VENTA_INICIAL;;112245675;200000000;13-APR-21;fabian.martinez
5948;21880659;15/04/2021;FACTURA_VENTA_INICIAL;;212282913;7099000000;15-APR-21;juan.nieto
5949;21997483;21/04/2021;FACTURA_VENTA_INICIAL;;212406746;5499000000;21-APR-21;dylan.cuervo
5951;21851570;13/04/2021;FACTURA_VENTA_INICIAL;;212199977;2999000000;13-APR-21;jorge.alberto
5953;11947616;20/04/2021;FACTURA_VENTA_INICIAL;;112297693;30000000;20-APR-21;mileinis.palacio
5954;21840286;12/04/2021;FACTURA_VENTA_INICIAL;1128525059;112220224;350000000;12-APR-21;
5955;11853411;13/04/2021;FACTURA_VENTA_INICIAL;1128772631;212235975;50000000;13-APR-21;mayke.severiche
5957;21873269;14/04/2021;FACTURA_VENTA_INICIAL;1129294707;112268565;600000000;14-APR-21;VPRECESCON
5961;22046432;24/04/2021;FACTURA_VENTA_INICIAL;1132771324;212507030;6999000000;26-APR-21;cristhian.lopez
5962;12042666;24/04/2021;FACTURA_VENTA_INICIAL;1132680847;212502025;50000000;26-APR-21;andres.gonzalez
5964;22062670;26/04/2021;FACTURA_VENTA_INICIAL;;112195945;7099000000;26-APR-21;ilse.gamarra
5967;11998477;21/04/2021;FACTURA_VENTA_INICIAL;;112264068;30000000;21-APR-21;
5969;12018694;22/04/2021;FACTURA_VENTA_INICIAL;;112429511;7099000000;22-APR-21;anyi.guaraca
5974;22046505;24/04/2021;FACTURA_VENTA_INICIAL;1132779134;212507376;6999000000;26-APR-21;
5980;11878265;14/04/2021;FACTURA_VENTA_INICIAL;;212275086;7379000000;14-APR-21;jhonatan.garcia
5982;21864239;13/04/2021;FACTURA_VENTA_INICIAL;;112166592;1799000000;13-APR-21;VPRECESCON
5983;22043584;24/04/2021;FACTURA_VENTA_INICIAL;;112337723;1799000000;26-APR-21;ayda.neita
5984;22065065;26/04/2021;FACTURA_VENTA_INICIAL;;212371136;7099000000;26-APR-21;julio.lopez
5990;11945280;20/04/2021;FACTURA_VENTA_INICIAL;;212304117;30000000;20-APR-21;evelyn.ortiz
5991;22020501;22/04/2021;FACTURA_VENTA_INICIAL;;112428823;1799000000;22-APR-21;
5995;22027021;23/04/2021;FACTURA_VENTA_INICIAL;;212289473;6999000000;23-APR-21;laura.mahecha
5996;21945215;20/04/2021;FACTURA_VENTA_INICIAL;;212149140;3699000000;20-APR-21;maria.ladino
5997;11786593;7/04/2021;FACTURA_VENTA_INICIAL;;112148086;50000000;07-APR-21;
5998;21866546;13/04/2021;FACTURA_VENTA_INICIAL;;212211902;3599000000;13-APR-21;luz.diaz
6002;11989514;21/04/2021;FACTURA_VENTA_INICIAL;;212141621;30000000;21-APR-21;tomas.cardona
6007;21987111;20/04/2021;FACTURA_VENTA_INICIAL;;212377106;350000000;20-APR-21;
6010;22047464;24/04/2021;FACTURA_VENTA_INICIAL;;212203183;2999000000;26-APR-21;oscar.arciniegas
6013;12065062;26/04/2021;FACTURA_VENTA_INICIAL;1132946455;112516712;200000000;26-APR-21;jhon.ramirez
6016;22042604;24/04/2021;FACTURA_VENTA_INICIAL;;212263039;7099000000;26-APR-21;damian.luna
6019;21929280;19/04/2021;FACTURA_VENTA_INICIAL;;112341186;3299000000;19-APR-21;yury.benites
6022;12024507;23/04/2021;FACTURA_VENTA_INICIAL;1132429178;212482898;50000000;23-APR-21;anderson.faria
6023;12063088;26/04/2021;FACTURA_VENTA_INICIAL;1132946338;112516744;200000000;26-APR-21;diego.trespalacios
6024;12024791;23/04/2021;FACTURA_VENTA_INICIAL;1132459947;112486449;50000000;23-APR-21;yolima.torres
6026;22005900;22/04/2021;FACTURA_VENTA_INICIAL;;212284528;5499000000;22-APR-21;daniela.polo
6032;22027539;23/04/2021;FACTURA_VENTA_INICIAL;;112381315;5499000000;23-APR-21;anny.arguello
6038;21994925;21/04/2021;FACTURA_VENTA_INICIAL;;112365150;3299000000;21-APR-21;gerson.aguirre
6042;21880035;15/04/2021;FACTURA_VENTA_INICIAL;;212266254;7099000000;15-APR-21;jhon.ospina
6043;11928241;19/04/2021;FACTURA_VENTA_INICIAL;;111749445;30000000;19-APR-21;oscar.avendano
6044;22023618;23/04/2021;FACTURA_VENTA_INICIAL;;112405722;6999000000;23-APR-21;camilo.salgado
6051;21785329;7/04/2021;FACTURA_VENTA_INICIAL;;112146203;350000000;07-APR-21;diana.mateus
6055;21944957;20/04/2021;FACTURA_VENTA_INICIAL;;212267333;7379000000;20-APR-21;juan.izquierdo
6057;21946641;20/04/2021;FACTURA_VENTA_INICIAL;;212361700;6999000000;20-APR-21;leydi.bulla
6059;21927372;19/04/2021;FACTURA_VENTA_INICIAL;;212236353;7099000000;19-APR-21;laura.jimenez
6069;22065190;26/04/2021;FACTURA_VENTA_INICIAL;;212263111;7099000000;26-APR-21;
6074;11772322;6/04/2021;FACTURA_VENTA_INICIAL;;112128633;50000000;06-APR-21;andrea.caballero
6079;11874975;14/04/2021;FACTURA_VENTA_INICIAL;;212273719;50000000;14-APR-21;cristian.rueda
6080;11996302;21/04/2021;FACTURA_VENTA_INICIAL;;212397928;50000000;21-APR-21;cristian.rueda
6086;22054604;25/04/2021;FACTURA_VENTA_INICIAL;;212181777;6499000000;26-APR-21;
6095;21994891;21/04/2021;FACTURA_VENTA_INICIAL;;212401540;7099000000;21-APR-21;luz.ramirez
6099;11851238;13/04/2021;FACTURA_VENTA_INICIAL;;212234637;200000000;13-APR-21;fabian.martinez
6104;11861363;13/04/2021;FACTURA_VENTA_INICIAL;1128876374;112242251;50000000;13-APR-21;kevin.sanchez
6105;11837553;12/04/2021;FACTURA_VENTA_INICIAL;1128551672;112221958;50000000;12-APR-21;patricia.rojas
6106;11875836;14/04/2021;FACTURA_VENTA_INICIAL;1129364143;212272750;50000000;14-APR-21;
6107;11861100;13/04/2021;FACTURA_VENTA_INICIAL;1128847986;112240431;50000000;13-APR-21;
6108;11880534;15/04/2021;FACTURA_VENTA_INICIAL;1129520962;212282726;50000000;15-APR-21;
6109;11835938;12/04/2021;FACTURA_VENTA_INICIAL;1128478530;112217331;200000000;12-APR-21;luz.franco
6110;21880191;15/04/2021;FACTURA_VENTA_INICIAL;1129495321;112280956;800000000;15-APR-21;santiago.orjuela
6111;11840557;12/04/2021;FACTURA_VENTA_INICIAL;1128558197;212222223;50000000;12-APR-21;jhon.cardona
6112;21882090;15/04/2021;FACTURA_VENTA_INICIAL;1129488147;112280410;350000000;15-APR-21;edwin.enciso
6113;21871683;14/04/2021;FACTURA_VENTA_INICIAL;1129225887;212264226;350000000;14-APR-21;javier.gonzalez
6114;11886016;15/04/2021;FACTURA_VENTA_INICIAL;1129582503;212286314;150000000;15-APR-21;jhon.diaz
6116;11866148;13/04/2021;FACTURA_VENTA_INICIAL;1128968723;112247924;50000000;13-APR-21;monica.garcia
6117;11817209;9/04/2021;FACTURA_VENTA_INICIAL;1128016272;112188600;50000000;09-APR-21;leydi.bulla
6118;11851663;13/04/2021;FACTURA_VENTA_INICIAL;1128796852;212237368;50000000;13-APR-21;juan.velasco
6120;11840195;12/04/2021;FACTURA_VENTA_INICIAL;1128513880;212219226;50000000;12-APR-21;
6121;11872055;14/04/2021;FACTURA_VENTA_INICIAL;1129268266;212266879;50000000;14-APR-21;laura.jaramillo
6122;11819099;10/04/2021;FACTURA_VENTA_INICIAL;1128118524;112195102;50000000;12-APR-21;ricardo.gomez
6123;11860637;13/04/2021;FACTURA_VENTA_INICIAL;1128907737;112244169;50000000;13-APR-21;sandra.garcia
6124;21866414;13/04/2021;FACTURA_VENTA_INICIAL;1128997892;212249652;350000000;13-APR-21;fabian.rosero
6125;12004348;22/04/2021;FACTURA_VENTA_INICIAL;1131375723;112413306;50000000;22-APR-21;
6126;21862250;13/04/2021;FACTURA_VENTA_INICIAL;1128867968;112241735;615126100;13-APR-21;
6127;11837754;12/04/2021;FACTURA_VENTA_INICIAL;1128577321;112223496;50000000;12-APR-21;yelian.arroyave
6128;11815305;9/04/2021;FACTURA_VENTA_INICIAL;1128018129;112188652;200000000;09-APR-21;
6129;21862692;13/04/2021;FACTURA_VENTA_INICIAL;1128917597;212244721;600000000;13-APR-21;VPRECESCON
6130;11868173;14/04/2021;FACTURA_VENTA_INICIAL;1129167411;212260662;50000000;14-APR-21;johan.burgos
6131;11841330;12/04/2021;FACTURA_VENTA_INICIAL;1128657949;212228536;200000000;12-APR-21;
6132;21863663;13/04/2021;FACTURA_VENTA_INICIAL;1128915808;212244657;350000000;13-APR-21;luz.paez
6133;11881341;15/04/2021;FACTURA_VENTA_INICIAL;1129509016;212281972;50000000;15-APR-21;juleidy.morales
6134;11864280;13/04/2021;FACTURA_VENTA_INICIAL;1128982310;112248722;200000000;13-APR-21;braulio.aramendiz
6136;11861007;13/04/2021;FACTURA_VENTA_INICIAL;1128836296;112239795;50000000;13-APR-21;andres.morales
6139;11874608;14/04/2021;FACTURA_VENTA_INICIAL;1129335301;112270963;50000000;14-APR-21;
6140;11871921;14/04/2021;FACTURA_VENTA_INICIAL;1129254606;212266099;50000000;14-APR-21;erick.martinez
6142;11878348;14/04/2021;FACTURA_VENTA_INICIAL;1129424117;212276190;200000000;14-APR-21;
6143;11852834;13/04/2021;FACTURA_VENTA_INICIAL;1128816222;112238551;50000000;13-APR-21;jhon.ramirez
6144;11882759;15/04/2021;FACTURA_VENTA_INICIAL;1129552431;112284625;50000000;15-APR-21;juleidy.morales
6145;11877998;15/04/2021;FACTURA_VENTA_INICIAL;1129480781;212280003;50000000;15-APR-21;anderson.faria
6146;11841526;12/04/2021;FACTURA_VENTA_INICIAL;1128681926;112230162;50000000;12-APR-21;eduard.taborda
6147;21840052;12/04/2021;FACTURA_VENTA_INICIAL;1128497133;112218505;350000000;12-APR-21;jose.lopez
6148;11821196;10/04/2021;FACTURA_VENTA_INICIAL;1128131568;112195962;50000000;12-APR-21;andrea.villada
6149;11880569;15/04/2021;FACTURA_VENTA_INICIAL;1129524659;112282955;200000000;15-APR-21;jhon.ospina
6150;11831192;10/04/2021;FACTURA_VENTA_INICIAL;1128263731;212204045;200000000;12-APR-21;luz.franco
6151;11861386;13/04/2021;FACTURA_VENTA_INICIAL;1128879783;212242420;50000000;13-APR-21;kevin.sanchez
6152;11879485;14/04/2021;FACTURA_VENTA_INICIAL;1129443075;212277455;200000000;14-APR-21;oscar.guarin
6153;11833506;11/04/2021;FACTURA_VENTA_INICIAL;1128431930;112214253;200000000;12-APR-21;leydy.castilla
6155;21860126;13/04/2021;FACTURA_VENTA_INICIAL;1128847672;212240534;350000000;13-APR-21;GBRIJALDO
6156;11885127;15/04/2021;FACTURA_VENTA_INICIAL;1129594200;112287115;50000000;15-APR-21;
6157;21853380;13/04/2021;FACTURA_VENTA_INICIAL;1128768396;212235799;450000000;13-APR-21;JHONROME
6158;11919767;17/04/2021;FACTURA_VENTA_INICIAL;1130159925;212322903;50000000;19-APR-21;edisson.barreiro
6160;11987595;20/04/2021;FACTURA_VENTA_INICIAL;1130956540;212380851;50000000;20-APR-21;estefany.ocampo
6161;21962659;20/04/2021;FACTURA_VENTA_INICIAL;1130955705;112380818;1050000000;20-APR-21;
6162;11987621;20/04/2021;FACTURA_VENTA_INICIAL;1130959110;212380995;50000000;20-APR-21;esperanza.castro
6163;21947284;20/04/2021;FACTURA_VENTA_INICIAL;1130781563;212368570;3689000000;20-APR-21;giselle.rodriguez
6164;22006671;22/04/2021;FACTURA_VENTA_INICIAL;1131414131;212415423;450000000;22-APR-21;maritza.ramirez
6165;21990236;21/04/2021;FACTURA_VENTA_INICIAL;1131021924;212386139;450000000;21-APR-21;CATHRODRIG
6166;21945744;20/04/2021;FACTURA_VENTA_INICIAL;1130719997;212362261;6999000000;20-APR-21;luis.vanleenden
6167;11933047;19/04/2021;FACTURA_VENTA_INICIAL;1130429034;212342161;50000000;19-APR-21;eliana.alzate
6168;11934051;19/04/2021;FACTURA_VENTA_INICIAL;1130427881;212342061;50000000;19-APR-21;
6169;11989129;21/04/2021;FACTURA_VENTA_INICIAL;1131004714;112384425;50000000;21-APR-21;luisa.cano
6170;11990285;21/04/2021;FACTURA_VENTA_INICIAL;1131028357;212386844;200000000;21-APR-21;kevin.sandoval
6171;21945391;20/04/2021;FACTURA_VENTA_INICIAL;;112297048;5499000000;20-APR-21;
6173;11860741;13/04/2021;FACTURA_VENTA_INICIAL;1128920256;212244918;200000000;13-APR-21;cindy.numpaque
6174;21853762;13/04/2021;FACTURA_VENTA_INICIAL;1128814513;112238418;350000000;13-APR-21;oscar.montoya
6175;11820391;10/04/2021;FACTURA_VENTA_INICIAL;1128157462;112197565;50000000;12-APR-21;fredy.seco
6176;11866034;13/04/2021;FACTURA_VENTA_INICIAL;1128956634;212246982;200000000;13-APR-21;maritza.ramirez
6178;11880038;15/04/2021;FACTURA_VENTA_INICIAL;1129483731;212280206;50000000;15-APR-21;valentina.nieto
6179;11862441;13/04/2021;FACTURA_VENTA_INICIAL;1128888872;112242917;50000000;13-APR-21;johanna.rua
6180;11874348;14/04/2021;FACTURA_VENTA_INICIAL;1129301377;212268989;50000000;14-APR-21;sebastian.jaramillo
6181;11843032;12/04/2021;FACTURA_VENTA_INICIAL;1128617076;212225986;200000000;12-APR-21;yeimmy.castro
6182;12004223;22/04/2021;FACTURA_VENTA_INICIAL;1131359495;212412445;50000000;22-APR-21;giuliano.lopez
6183;22007383;22/04/2021;FACTURA_VENTA_INICIAL;1131376106;212413352;450000000;22-APR-21;juleidy.morales
6184;11986577;20/04/2021;FACTURA_VENTA_INICIAL;1130957992;212380843;50000000;20-APR-21;shirley.lopera
6185;22007484;22/04/2021;FACTURA_VENTA_INICIAL;1131388644;212414035;350000000;22-APR-21;jose.carrillo
6186;11997682;21/04/2021;FACTURA_VENTA_INICIAL;1131309600;212409380;50000000;21-APR-21;jhon.ospina
6187;11993828;21/04/2021;FACTURA_VENTA_INICIAL;1131204870;112400733;50000000;21-APR-21;
6188;21962295;20/04/2021;FACTURA_VENTA_INICIAL;1130910234;212377826;5499000000;20-APR-21;yoraima.montalvo
6189;21995376;21/04/2021;FACTURA_VENTA_INICIAL;1131164715;212398363;3299000000;21-APR-21;andres.enciso
6192;22065739;26/04/2021;FACTURA_VENTA_INICIAL;;212170183;7499000000;26-APR-21;alejandra.fernandez
6193;11927383;19/04/2021;FACTURA_VENTA_INICIAL;;112141955;30000000;19-APR-21;leidy.ocampo
6196;11926452;19/04/2021;FACTURA_VENTA_INICIAL;1129975287;212312069;200000000;19-APR-21;xiomara.castro
6197;11935833;20/04/2021;FACTURA_VENTA_INICIAL;1130609100;112354757;50000000;20-APR-21;juan.vargas
6198;11993277;21/04/2021;FACTURA_VENTA_INICIAL;1131138907;212396951;50000000;21-APR-21;ricardo.davila
6199;11945867;20/04/2021;FACTURA_VENTA_INICIAL;1130735029;112364605;200000000;20-APR-21;
6200;11989445;21/04/2021;FACTURA_VENTA_INICIAL;1131040790;212387750;50000000;21-APR-21;diego.guisado
6201;21878944;15/04/2021;FACTURA_VENTA_INICIAL;1129477166;112279706;450000000;15-APR-21;jesus.martinez
6203;11866196;13/04/2021;FACTURA_VENTA_INICIAL;1128973524;212248153;50000000;13-APR-21;
6204;21840627;12/04/2021;FACTURA_VENTA_INICIAL;1128566861;212222874;350000000;12-APR-21;jhon.ramirez
6205;11834973;12/04/2021;FACTURA_VENTA_INICIAL;1128486509;112217859;50000000;12-APR-21;martha.barreto
6207;11869795;14/04/2021;FACTURA_VENTA_INICIAL;1129238122;112265095;50000000;14-APR-21;valentina.nieto
6208;21866706;13/04/2021;FACTURA_VENTA_INICIAL;1129031362;112251637;600000000;13-APR-21;diana.rocha
6210;11874077;14/04/2021;FACTURA_VENTA_INICIAL;1129273523;212267024;100000000;14-APR-21;maylin.pino
6211;11842479;12/04/2021;FACTURA_VENTA_INICIAL;1128677809;212229871;50000000;12-APR-21;jhon.ospina
6212;11875213;14/04/2021;FACTURA_VENTA_INICIAL;1129287304;112268115;200000000;14-APR-21;yerly.villada
6215;21864576;13/04/2021;FACTURA_VENTA_INICIAL;1129016688;112250726;350000000;13-APR-21;
6216;11862239;13/04/2021;FACTURA_VENTA_INICIAL;1128867180;212241683;50000000;13-APR-21;kimberly.escobar
6217;11843346;12/04/2021;FACTURA_VENTA_INICIAL;1128665524;212228999;50000000;12-APR-21;patricia.rojas
6218;11870423;14/04/2021;FACTURA_VENTA_INICIAL;1129197199;112262520;100000000;14-APR-21;rusbeidy.gonzalez
6219;11874704;14/04/2021;FACTURA_VENTA_INICIAL;1129346987;212271689;50000000;14-APR-21;yeimis.jimenez
6220;11873393;14/04/2021;FACTURA_VENTA_INICIAL;1129309536;212269453;50000000;14-APR-21;
6221;11840493;12/04/2021;FACTURA_VENTA_INICIAL;1128549836;212221786;50000000;12-APR-21;yaqueline.navarro
6222;12015699;22/04/2021;FACTURA_VENTA_INICIAL;1131526097;112421808;200000000;22-APR-21;ricardo.mesa
6223;12017814;22/04/2021;FACTURA_VENTA_INICIAL;1131540060;112422820;50000000;22-APR-21;cristian.alava
6224;12018191;22/04/2021;FACTURA_VENTA_INICIAL;1131575474;112424744;50000000;22-APR-21;monica.garcia
6225;22015931;22/04/2021;FACTURA_VENTA_INICIAL;1131549247;112423355;350000000;22-APR-21;anyi.guaraca
6228;22020524;22/04/2021;FACTURA_VENTA_INICIAL;1131624088;212428996;450000000;22-APR-21;jeisson.becerra
6229;12046212;24/04/2021;FACTURA_VENTA_INICIAL;1132745949;112505649;50000000;26-APR-21;paula.torres
6230;12045285;24/04/2021;FACTURA_VENTA_INICIAL;1132751229;212505962;50000000;26-APR-21;cindy.aragon
6231;12044331;24/04/2021;FACTURA_VENTA_INICIAL;1132748333;212505783;50000000;26-APR-21;leydy.castilla
6232;21996479;21/04/2021;FACTURA_VENTA_INICIAL;1131176940;112399141;6999000000;21-APR-21;jonathan.serna
6233;22023110;23/04/2021;FACTURA_VENTA_INICIAL;1132371674;112479222;350000000;23-APR-21;paula.mejia
6234;11850375;13/04/2021;FACTURA_VENTA_INICIAL;1128766114;212235619;50000000;13-APR-21;eliot.gonzalez
6235;21837372;12/04/2021;FACTURA_VENTA_INICIAL;1128530988;112220442;1000000000;12-APR-21;steven.cardona
6236;11860944;13/04/2021;FACTURA_VENTA_INICIAL;1128943150;212246334;50000000;13-APR-21;liz.buitrago
6238;11862989;13/04/2021;FACTURA_VENTA_INICIAL;1128950878;112246795;50000000;13-APR-21;maria.morales
6239;11870487;14/04/2021;FACTURA_VENTA_INICIAL;1129204633;112263049;50000000;14-APR-21;audrey.vanegas
6240;11868807;14/04/2021;FACTURA_VENTA_INICIAL;1129239037;112265124;50000000;14-APR-21;fernando.rozo
6241;11864197;13/04/2021;FACTURA_VENTA_INICIAL;1128972568;212247835;200000000;13-APR-21;luz.duque
6242;11850589;13/04/2021;FACTURA_VENTA_INICIAL;1128790617;212236970;50000000;13-APR-21;
6243;11932066;19/04/2021;FACTURA_VENTA_INICIAL;1130408680;112339336;50000000;19-APR-21;camilo.salgado
6244;11889902;16/04/2021;FACTURA_VENTA_INICIAL;1129202743;212262539;200000000;16-APR-21;
6245;11820843;10/04/2021;FACTURA_VENTA_INICIAL;1128216053;212201177;200000000;12-APR-21;edisson.barreiro
6247;11880777;15/04/2021;FACTURA_VENTA_INICIAL;1129548082;212284344;50000000;15-APR-21;laura.rodriguez
6248;11878943;15/04/2021;FACTURA_VENTA_INICIAL;1129477185;212279726;50000000;15-APR-21;jose.carrillo
6249;11836958;12/04/2021;FACTURA_VENTA_INICIAL;1128480026;112217454;50000000;12-APR-21;damaris.pulido
6250;11853671;13/04/2021;FACTURA_VENTA_INICIAL;1128804486;112237828;50000000;13-APR-21;darlis.cardona
6251;11850333;13/04/2021;FACTURA_VENTA_INICIAL;1128761881;212235368;200000000;13-APR-21;santiago.velasquez
6252;11874598;14/04/2021;FACTURA_VENTA_INICIAL;1129334529;212270978;50000000;14-APR-21;
6253;11871774;14/04/2021;FACTURA_VENTA_INICIAL;1129236485;212264995;50000000;14-APR-21;jesus.martinez
6254;11864014;13/04/2021;FACTURA_VENTA_INICIAL;1128951786;212246785;50000000;13-APR-21;
6255;11785777;7/04/2021;FACTURA_VENTA_INICIAL;1127377707;112149319;50000000;07-APR-21;
6256;21886005;15/04/2021;FACTURA_VENTA_INICIAL;1129581158;212286276;600000000;15-APR-21;
6257;21877883;15/04/2021;FACTURA_VENTA_INICIAL;1129473447;212279426;350000000;15-APR-21;zulma.espinosa
6258;11839859;12/04/2021;FACTURA_VENTA_INICIAL;1128595460;212224617;200000000;12-APR-21;kelly.saldarriaga
6259;11837426;12/04/2021;FACTURA_VENTA_INICIAL;1128536911;112220984;50000000;12-APR-21;estefania.morantes
6260;21862901;13/04/2021;FACTURA_VENTA_INICIAL;2128940796;212246215;350000000;13-APR-21;FPELAEZ
6261;11817354;9/04/2021;FACTURA_VENTA_INICIAL;1128031805;212189468;350000000;09-APR-21;natalia.albornoz
6262;11911060;17/04/2021;FACTURA_VENTA_INICIAL;1129249974;212265752;200000000;19-APR-21;
6263;11945861;20/04/2021;FACTURA_VENTA_INICIAL;1130734213;112364317;50000000;20-APR-21;paula.torres
6265;11991539;21/04/2021;FACTURA_VENTA_INICIAL;1131057977;212389626;50000000;21-APR-21;juan.guzman
6266;11995261;21/04/2021;FACTURA_VENTA_INICIAL;1131149666;112397624;50000000;21-APR-21;laura.cediel
6267;11994288;21/04/2021;FACTURA_VENTA_INICIAL;1131153842;112397818;200000000;21-APR-21;edison.leon
6268;21996483;21/04/2021;FACTURA_VENTA_INICIAL;1131177047;212399146;350000000;21-APR-21;cindy.numpaque
6269;11994134;21/04/2021;FACTURA_VENTA_INICIAL;1131132450;212396571;50000000;21-APR-21;cristian.alava
6270;11929151;19/04/2021;FACTURA_VENTA_INICIAL;1130405189;212339238;50000000;19-APR-21;juan.gordillo
6271;21944419;20/04/2021;FACTURA_VENTA_INICIAL;1130680384;212359740;6999000000;20-APR-21;giselle.rodriguez
6272;11840238;12/04/2021;FACTURA_VENTA_INICIAL;1128518412;212219838;50000000;12-APR-21;luz.franco
6273;11840223;12/04/2021;FACTURA_VENTA_INICIAL;1128516869;212219787;50000000;12-APR-21;jonathan.serna
6274;21869611;14/04/2021;FACTURA_VENTA_INICIAL;1129216182;112263719;600000000;14-APR-21;johnatan.avila
6275;21881739;15/04/2021;FACTURA_VENTA_INICIAL;2129548952;212284437;350000000;15-APR-21;efrain.roncancio
6276;11883175;15/04/2021;FACTURA_VENTA_INICIAL;1129501059;112281428;50000000;15-APR-21;jeisson.becerra
6277;11862167;13/04/2021;FACTURA_VENTA_INICIAL;1128857696;212241118;50000000;13-APR-21;
6278;11837655;12/04/2021;FACTURA_VENTA_INICIAL;1128565258;112222634;50000000;12-APR-21;arturo.cespedes
6279;11880000;15/04/2021;FACTURA_VENTA_INICIAL;1129486344;212280388;50000000;15-APR-21;monica.sayago
6280;11837302;12/04/2021;FACTURA_VENTA_INICIAL;1128523581;212220154;50000000;12-APR-21;luisa.barrientos
6281;21865096;13/04/2021;FACTURA_VENTA_INICIAL;1128963364;112247541;1400000000;13-APR-21;jhon.castellanos
6282;11851921;13/04/2021;FACTURA_VENTA_INICIAL;1128828688;212239320;50000000;13-APR-21;
6283;11840454;12/04/2021;FACTURA_VENTA_INICIAL;1128544627;112221528;200000000;12-APR-21;john.pineda
6284;11852138;13/04/2021;FACTURA_VENTA_INICIAL;1128738607;112233689;50000000;13-APR-21;mayke.severiche
6285;11950872;20/04/2021;FACTURA_VENTA_INICIAL;1130870003;212374362;50000000;20-APR-21;jhon.moya
6286;11992316;21/04/2021;FACTURA_VENTA_INICIAL;1131037493;212387288;200000000;21-APR-21;angye.alarcon
6287;11868076;14/04/2021;FACTURA_VENTA_INICIAL;1129126065;212257894;50000000;14-APR-21;cristhian.lopez
6288;21997622;21/04/2021;FACTURA_VENTA_INICIAL;1131302366;112408966;358797700;21-APR-21;
6289;12006235;22/04/2021;FACTURA_VENTA_INICIAL;1131357487;212412325;50000000;22-APR-21;juan.robayo
6290;11996830;21/04/2021;FACTURA_VENTA_INICIAL;1131223806;212402389;50000000;21-APR-21;ricardo.davila
6291;11993503;21/04/2021;FACTURA_VENTA_INICIAL;1131166625;212398585;50000000;21-APR-21;juan.izquierdo
6293;11888923;16/04/2021;FACTURA_VENTA_INICIAL;1129144010;212259085;200000000;16-APR-21;
6294;21999335;21/04/2021;FACTURA_VENTA_INICIAL;1131285775;112407355;350000000;21-APR-21;diana.rocha
6295;11947977;20/04/2021;FACTURA_VENTA_INICIAL;1130874201;112374697;50000000;20-APR-21;sheyla.jurado
6296;21986041;20/04/2021;FACTURA_VENTA_INICIAL;1130891629;212376050;461311300;20-APR-21;brandon.cabrera
6297;11985099;20/04/2021;FACTURA_VENTA_INICIAL;1130888921;112375980;50000000;20-APR-21;
